"location","target","score","forecast_week","competition_week","skill","model"
"HHS Region 5","3 wk ahead",-3.54319718598351,10,20,0.0289207142086961,"ARLR_Gaussker"
"HHS Region 6","3 wk ahead",-10,10,20,4.53999297624849e-05,"ARLR_Gaussker"
"HHS Region 7","3 wk ahead",-3.46190870390476,10,20,0.0313698291241475,"ARLR_Gaussker"
"HHS Region 8","3 wk ahead",-2.82292805903421,10,20,0.0594316682573514,"ARLR_Gaussker"
"HHS Region 9","3 wk ahead",-2.02986388176661,10,20,0.131353399524372,"ARLR_Gaussker"
"HHS Region 10","3 wk ahead",-2.43300041069314,10,20,0.0877730818066931,"ARLR_Gaussker"
"US National","4 wk ahead",-9.96249673939424,10,20,4.71349054341777e-05,"ARLR_Gaussker"
"HHS Region 1","4 wk ahead",-3.43098206502455,10,20,0.0323551503038307,"ARLR_Gaussker"
"HHS Region 2","4 wk ahead",-10,10,20,4.53999297624849e-05,"ARLR_Gaussker"
"HHS Region 3","4 wk ahead",-5.08350129424701,10,20,0.00619816936495455,"ARLR_Gaussker"
"HHS Region 4","4 wk ahead",-10,10,20,4.53999297624849e-05,"ARLR_Gaussker"
"HHS Region 5","4 wk ahead",-4.81739911692085,10,20,0.00808779521720762,"ARLR_Gaussker"
"HHS Region 6","4 wk ahead",-10,10,20,4.53999297624849e-05,"ARLR_Gaussker"
"HHS Region 7","4 wk ahead",-4.08637338604614,10,20,0.016800050509726,"ARLR_Gaussker"
"HHS Region 8","4 wk ahead",-2.67423875739138,10,20,0.0689593031789485,"ARLR_Gaussker"
"HHS Region 9","4 wk ahead",-2.06014061781567,10,20,0.127436048856014,"ARLR_Gaussker"
"HHS Region 10","4 wk ahead",-2.47768687821867,10,20,0.0839371580796122,"ARLR_Gaussker"
"HHS Region 1","Season onset",-2.42774823594805,11,21,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 1","Season peak week",-2.39789527279837,11,21,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 10","Season onset",-2.42774823594805,11,21,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 10","Season peak week",-2.39789527279837,11,21,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 2","Season onset",-2.42774823594805,11,21,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 2","Season peak week",-2.39789527279837,11,21,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 3","Season onset",-2.42774823594805,11,21,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 3","Season peak week",-2.39789527279837,11,21,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 4","Season onset",-2.42774823594805,11,21,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 4","Season peak week",-2.39789527279837,11,21,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 5","Season onset",-2.42774823594805,11,21,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 5","Season peak week",-2.39789527279837,11,21,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 6","Season onset",-2.42774823594805,11,21,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 6","Season peak week",-2.39789527279837,11,21,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 7","Season onset",-2.42774823594805,11,21,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 7","Season peak week",-2.39789527279837,11,21,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 8","Season onset",-2.42774823594805,11,21,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 8","Season peak week",-2.11021320034659,11,21,0.121212121212121,"ARLR_Gaussker"
"HHS Region 9","Season onset",-2.42774823594805,11,21,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 9","Season peak week",-2.39789527279837,11,21,0.0909090909090909,"ARLR_Gaussker"
"US National","Season onset",-2.42774823594805,11,21,0.0882352941176471,"ARLR_Gaussker"
"US National","Season peak week",-2.39789527279837,11,21,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 1","Season peak percentage",-3.77658503453304,11,21,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 10","Season peak percentage",-3.77658503453304,11,21,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 2","Season peak percentage",-3.77658503453304,11,21,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 3","Season peak percentage",-3.77658503453304,11,21,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 4","Season peak percentage",-3.77658503453304,11,21,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 5","Season peak percentage",-3.77658503453304,11,21,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 6","Season peak percentage",-3.77658503453304,11,21,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 7","Season peak percentage",-3.77658503453304,11,21,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 8","Season peak percentage",-3.77658503453304,11,21,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 9","Season peak percentage",-3.77658503453304,11,21,0.0229007633587786,"ARLR_Gaussker"
"US National","Season peak percentage",-3.77658503453304,11,21,0.0229007633587786,"ARLR_Gaussker"
"US National","1 wk ahead",-2.43593502876527,11,21,0.0875158789152893,"ARLR_Gaussker"
"HHS Region 1","1 wk ahead",-2.03386344750493,11,21,0.130829092167817,"ARLR_Gaussker"
"HHS Region 2","1 wk ahead",-4.22498154009477,11,21,0.0146256046943789,"ARLR_Gaussker"
"HHS Region 3","1 wk ahead",-1.89175525006687,11,21,0.150806872616487,"ARLR_Gaussker"
"HHS Region 4","1 wk ahead",-2.27403805636116,11,21,0.10289584084352,"ARLR_Gaussker"
"HHS Region 5","1 wk ahead",-1.89010221155596,11,21,0.151056368340841,"ARLR_Gaussker"
"HHS Region 6","1 wk ahead",-4.09363583885943,11,21,0.0166784829094402,"ARLR_Gaussker"
"HHS Region 7","1 wk ahead",-2.63914742233643,11,21,0.0714221365240753,"ARLR_Gaussker"
"HHS Region 8","1 wk ahead",-2.23900560164258,11,21,0.106564419193172,"ARLR_Gaussker"
"HHS Region 9","1 wk ahead",-1.41612042603742,11,21,0.242653585688229,"ARLR_Gaussker"
"HHS Region 10","1 wk ahead",-2.42781087277204,11,21,0.088229767512146,"ARLR_Gaussker"
"US National","2 wk ahead",-2.86574176748965,11,21,0.0569408785706272,"ARLR_Gaussker"
"HHS Region 1","2 wk ahead",-2.17181211657128,11,21,0.113970901112292,"ARLR_Gaussker"
"HHS Region 2","2 wk ahead",-3.22323308771515,11,21,0.039826088650007,"ARLR_Gaussker"
"HHS Region 3","2 wk ahead",-2.67217290700544,11,21,0.0691019100335302,"ARLR_Gaussker"
"HHS Region 4","2 wk ahead",-2.50337777101511,11,21,0.0818082020356901,"ARLR_Gaussker"
"HHS Region 5","2 wk ahead",-2.37208858018065,11,21,0.0932856880332872,"ARLR_Gaussker"
"HHS Region 6","2 wk ahead",-4.68303326675704,11,21,0.00925091080632064,"ARLR_Gaussker"
"HHS Region 7","2 wk ahead",-2.77622495589059,11,21,0.0622731480900556,"ARLR_Gaussker"
"HHS Region 8","2 wk ahead",-2.38918729447094,11,21,0.0917041820966751,"ARLR_Gaussker"
"HHS Region 9","2 wk ahead",-2.21091816052662,11,21,0.109599971936003,"ARLR_Gaussker"
"HHS Region 10","2 wk ahead",-2.46969865414721,11,21,0.0846103521389661,"ARLR_Gaussker"
"US National","3 wk ahead",-5.59571523923445,11,21,0.00371374217124872,"ARLR_Gaussker"
"HHS Region 1","3 wk ahead",-2.71478546146523,11,21,0.066219158044395,"ARLR_Gaussker"
"HHS Region 2","3 wk ahead",-6.7818591002713,11,21,0.00113416441175897,"ARLR_Gaussker"
"HHS Region 3","3 wk ahead",-4.05164199446656,11,21,0.0173937906705228,"ARLR_Gaussker"
"HHS Region 4","3 wk ahead",-4.51021694013685,11,21,0.0109960744271429,"ARLR_Gaussker"
"HHS Region 5","3 wk ahead",-3.38099227017761,11,21,0.034013687216664,"ARLR_Gaussker"
"HHS Region 6","3 wk ahead",-7.886249770396,11,21,0.000375876558478551,"ARLR_Gaussker"
"HHS Region 7","3 wk ahead",-3.04600948302315,11,21,0.047548288562109,"ARLR_Gaussker"
"HHS Region 8","3 wk ahead",-2.65200445736555,11,21,0.0705097375542049,"ARLR_Gaussker"
"HHS Region 9","3 wk ahead",-2.06239820926089,11,21,0.127148674830929,"ARLR_Gaussker"
"HHS Region 10","3 wk ahead",-2.49423930729621,11,21,0.0825592297148858,"ARLR_Gaussker"
"US National","4 wk ahead",-8.0005277012738,11,21,0.000335285650546151,"ARLR_Gaussker"
"HHS Region 1","4 wk ahead",-2.75136778826787,11,21,0.0638404812004556,"ARLR_Gaussker"
"HHS Region 2","4 wk ahead",-10,11,21,4.53999297624849e-05,"ARLR_Gaussker"
"HHS Region 3","4 wk ahead",-5.82389997426322,11,21,0.00295605410012208,"ARLR_Gaussker"
"HHS Region 4","4 wk ahead",-7.95451620269712,11,21,0.000351073061865239,"ARLR_Gaussker"
"HHS Region 5","4 wk ahead",-3.61891270326302,11,21,0.0268118130465657,"ARLR_Gaussker"
"HHS Region 6","4 wk ahead",-8.24731610128994,11,21,0.00026196069061247,"ARLR_Gaussker"
"HHS Region 7","4 wk ahead",-3.87524087397396,11,21,0.0207493392958969,"ARLR_Gaussker"
"HHS Region 8","4 wk ahead",-2.76040906847493,11,21,0.0632658829872878,"ARLR_Gaussker"
"HHS Region 9","4 wk ahead",-2.62410592061558,11,21,0.0725045528896311,"ARLR_Gaussker"
"HHS Region 10","4 wk ahead",-2.55772383639296,11,21,0.0774808990870402,"ARLR_Gaussker"
"HHS Region 1","Season onset",-2.42774823594805,12,22,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 1","Season peak week",-2.39789527279837,12,22,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 10","Season onset",-2.42774823594805,12,22,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 10","Season peak week",-2.39789527279837,12,22,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 2","Season onset",-2.42774823594805,12,22,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 2","Season peak week",-2.39789527279837,12,22,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 3","Season onset",-2.42774823594805,12,22,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 3","Season peak week",-2.39789527279837,12,22,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 4","Season onset",-2.42774823594805,12,22,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 4","Season peak week",-2.39789527279837,12,22,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 5","Season onset",-2.42774823594805,12,22,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 5","Season peak week",-2.39789527279837,12,22,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 6","Season onset",-2.42774823594805,12,22,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 6","Season peak week",-2.39789527279837,12,22,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 7","Season onset",-2.42774823594805,12,22,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 7","Season peak week",-2.39789527279837,12,22,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 8","Season onset",-2.42774823594805,12,22,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 8","Season peak week",-2.11021320034659,12,22,0.121212121212121,"ARLR_Gaussker"
"HHS Region 9","Season onset",-2.42774823594805,12,22,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 9","Season peak week",-2.39789527279837,12,22,0.0909090909090909,"ARLR_Gaussker"
"US National","Season onset",-2.42774823594805,12,22,0.0882352941176471,"ARLR_Gaussker"
"US National","Season peak week",-2.39789527279837,12,22,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 1","Season peak percentage",-3.77658503453304,12,22,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 10","Season peak percentage",-3.77658503453304,12,22,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 2","Season peak percentage",-3.77658503453304,12,22,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 3","Season peak percentage",-3.77658503453304,12,22,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 4","Season peak percentage",-3.77658503453304,12,22,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 5","Season peak percentage",-3.77658503453304,12,22,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 6","Season peak percentage",-3.77658503453304,12,22,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 7","Season peak percentage",-3.77658503453304,12,22,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 8","Season peak percentage",-3.77658503453304,12,22,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 9","Season peak percentage",-3.77658503453304,12,22,0.0229007633587786,"ARLR_Gaussker"
"US National","Season peak percentage",-3.77658503453304,12,22,0.0229007633587786,"ARLR_Gaussker"
"US National","1 wk ahead",-1.62884222359548,12,22,0.196156548132001,"ARLR_Gaussker"
"HHS Region 1","1 wk ahead",-1.92655778312632,12,22,0.14564869096928,"ARLR_Gaussker"
"HHS Region 2","1 wk ahead",-1.96430372518025,12,22,0.140253507612083,"ARLR_Gaussker"
"HHS Region 3","1 wk ahead",-1.76203311474071,12,22,0.171695432211994,"ARLR_Gaussker"
"HHS Region 4","1 wk ahead",-1.81825964364337,12,22,0.162307978996922,"ARLR_Gaussker"
"HHS Region 5","1 wk ahead",-1.6459273027325,12,22,0.192833664676051,"ARLR_Gaussker"
"HHS Region 6","1 wk ahead",-1.94205618501646,12,22,0.143408771443995,"ARLR_Gaussker"
"HHS Region 7","1 wk ahead",-2.52532649974561,12,22,0.0800321780346888,"ARLR_Gaussker"
"HHS Region 8","1 wk ahead",-2.18945084064079,12,22,0.111978225626077,"ARLR_Gaussker"
"HHS Region 9","1 wk ahead",-1.4740471682871,12,22,0.228996818557342,"ARLR_Gaussker"
"HHS Region 10","1 wk ahead",-2.46300853096815,12,22,0.0851783035310356,"ARLR_Gaussker"
"US National","2 wk ahead",-2.42067522828124,12,22,0.0888615953350624,"ARLR_Gaussker"
"HHS Region 1","2 wk ahead",-1.99441567789447,12,22,0.136093153175885,"ARLR_Gaussker"
"HHS Region 2","2 wk ahead",-3.25556375455381,12,22,0.038559076679746,"ARLR_Gaussker"
"HHS Region 3","2 wk ahead",-2.42655797024155,12,22,0.0883403800900463,"ARLR_Gaussker"
"HHS Region 4","2 wk ahead",-2.48264655278002,12,22,0.0835218877460347,"ARLR_Gaussker"
"HHS Region 5","2 wk ahead",-2.38984616779733,12,22,0.0916437805578399,"ARLR_Gaussker"
"HHS Region 6","2 wk ahead",-3.38892042576433,12,22,0.0337450875691459,"ARLR_Gaussker"
"HHS Region 7","2 wk ahead",-2.75327561826019,12,22,0.0637188005256259,"ARLR_Gaussker"
"HHS Region 8","2 wk ahead",-2.2767703031118,12,22,0.102615087734761,"ARLR_Gaussker"
"HHS Region 9","2 wk ahead",-2.29958682716562,12,22,0.100300276512298,"ARLR_Gaussker"
"HHS Region 10","2 wk ahead",-2.42228477771243,12,22,0.0887186832477237,"ARLR_Gaussker"
"US National","3 wk ahead",-3.69694056998217,12,22,0.0247992821949482,"ARLR_Gaussker"
"HHS Region 1","3 wk ahead",-2.3304706690867,12,22,0.097249963764353,"ARLR_Gaussker"
"HHS Region 2","3 wk ahead",-3.12608333459008,12,22,0.04388936099662,"ARLR_Gaussker"
"HHS Region 3","3 wk ahead",-2.72827697212035,12,22,0.0653317611904753,"ARLR_Gaussker"
"HHS Region 4","3 wk ahead",-2.83422633066856,12,22,0.0587639721344348,"ARLR_Gaussker"
"HHS Region 5","3 wk ahead",-2.76317424323702,12,22,0.0630911834130923,"ARLR_Gaussker"
"HHS Region 6","3 wk ahead",-5.26838773884457,12,22,0.00515191010526486,"ARLR_Gaussker"
"HHS Region 7","3 wk ahead",-2.77889368433189,12,22,0.062107179529631,"ARLR_Gaussker"
"HHS Region 8","3 wk ahead",-2.54437136188272,12,22,0.078522398641346,"ARLR_Gaussker"
"HHS Region 9","3 wk ahead",-2.34560564664061,12,22,0.0957891701697213,"ARLR_Gaussker"
"HHS Region 10","3 wk ahead",-2.50693569354464,12,22,0.081517651974373,"ARLR_Gaussker"
"US National","4 wk ahead",-5.40818533091405,12,22,0.00447976212566797,"ARLR_Gaussker"
"HHS Region 1","4 wk ahead",-2.57717455413077,12,22,0.0759884021119736,"ARLR_Gaussker"
"HHS Region 2","4 wk ahead",-6.10826055354285,12,22,0.00222441670332258,"ARLR_Gaussker"
"HHS Region 3","4 wk ahead",-4.46371962881475,12,22,0.0115194354750763,"ARLR_Gaussker"
"HHS Region 4","4 wk ahead",-4.50071646475778,12,22,0.0111010401842923,"ARLR_Gaussker"
"HHS Region 5","4 wk ahead",-3.1810084034102,12,22,0.0415437411413854,"ARLR_Gaussker"
"HHS Region 6","4 wk ahead",-4.07310075140943,12,22,0.017024517782849,"ARLR_Gaussker"
"HHS Region 7","4 wk ahead",-3.37498955712733,12,22,0.0342184756489844,"ARLR_Gaussker"
"HHS Region 8","4 wk ahead",-2.73366313623992,12,22,0.0649808195655004,"ARLR_Gaussker"
"HHS Region 9","4 wk ahead",-2.32955823552175,12,22,0.0973387383897969,"ARLR_Gaussker"
"HHS Region 10","4 wk ahead",-2.46820744830127,12,22,0.0847366177112844,"ARLR_Gaussker"
"HHS Region 1","Season onset",-2.42774823594805,13,23,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 1","Season peak week",-2.39789527279837,13,23,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 10","Season onset",-2.42774823594805,13,23,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 10","Season peak week",-2.39789527279837,13,23,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 2","Season onset",-2.42774823594805,13,23,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 2","Season peak week",-2.39789527279837,13,23,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 3","Season onset",-2.42774823594805,13,23,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 3","Season peak week",-2.39789527279837,13,23,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 4","Season onset",-2.42774823594805,13,23,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 4","Season peak week",-2.39789527279837,13,23,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 5","Season onset",-2.42774823594805,13,23,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 5","Season peak week",-2.39789527279837,13,23,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 6","Season onset",-2.42774823594805,13,23,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 6","Season peak week",-2.39789527279837,13,23,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 7","Season onset",-2.42774823594805,13,23,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 7","Season peak week",-2.39789527279837,13,23,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 8","Season onset",-2.42774823594805,13,23,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 8","Season peak week",-2.11021320034659,13,23,0.121212121212121,"ARLR_Gaussker"
"HHS Region 9","Season onset",-2.42774823594805,13,23,0.0882352941176471,"ARLR_Gaussker"
"HHS Region 9","Season peak week",-2.39789527279837,13,23,0.0909090909090909,"ARLR_Gaussker"
"US National","Season onset",-2.42774823594805,13,23,0.0882352941176471,"ARLR_Gaussker"
"US National","Season peak week",-2.39789527279837,13,23,0.0909090909090909,"ARLR_Gaussker"
"HHS Region 1","Season peak percentage",-3.77658503453304,13,23,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 10","Season peak percentage",-3.77658503453304,13,23,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 2","Season peak percentage",-3.77658503453304,13,23,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 3","Season peak percentage",-3.77658503453304,13,23,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 4","Season peak percentage",-3.77658503453304,13,23,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 5","Season peak percentage",-3.77658503453304,13,23,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 6","Season peak percentage",-3.77658503453304,13,23,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 7","Season peak percentage",-3.77658503453304,13,23,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 8","Season peak percentage",-3.77658503453304,13,23,0.0229007633587786,"ARLR_Gaussker"
"HHS Region 9","Season peak percentage",-3.77658503453304,13,23,0.0229007633587786,"ARLR_Gaussker"
"US National","Season peak percentage",-3.77658503453304,13,23,0.0229007633587786,"ARLR_Gaussker"
"US National","1 wk ahead",-1.65815484545392,13,23,0.190490139777349,"ARLR_Gaussker"
"HHS Region 1","1 wk ahead",-1.85399198844495,13,23,0.15661072856063,"ARLR_Gaussker"
"HHS Region 2","1 wk ahead",-1.86705347139004,13,23,0.154578461304948,"ARLR_Gaussker"
"HHS Region 3","1 wk ahead",-2.02410895954368,13,23,0.132111507456123,"ARLR_Gaussker"
"HHS Region 4","1 wk ahead",-1.79171807537686,13,23,0.166673565784655,"ARLR_Gaussker"
"HHS Region 5","1 wk ahead",-1.80740571313235,13,23,0.164079253779912,"ARLR_Gaussker"
"HHS Region 6","1 wk ahead",-1.85051754685211,13,23,0.157155809767895,"ARLR_Gaussker"
"HHS Region 7","1 wk ahead",-2.67599823697835,13,23,0.0688380773711144,"ARLR_Gaussker"
"HHS Region 8","1 wk ahead",-2.03303483495109,13,23,0.130937543721949,"ARLR_Gaussker"
"HHS Region 9","1 wk ahead",-1.62918358653723,13,23,0.196089598983317,"ARLR_Gaussker"
"HHS Region 10","1 wk ahead",-2.49989234968866,13,23,0.0820938355751991,"ARLR_Gaussker"
"US National","2 wk ahead",-2.2100947395975,13,23,0.109690256012524,"ARLR_Gaussker"
