area_id,date,temperature_max,temperature_min,temperature_mean,RH_max,RH_min,RH_mean,wind_speed_mean,cloud_cover_mean,water_total,pressure_max,pressure_min,pressure_mean,AH_max,AH_min,AH_mean,SH_max,SH_min,SH_mean
1,2010-05-05,84.0238,46.0906,62.6789142857143,96.7573,22.9413,62.3298428571429,8.51692428571429,45.9505214285714,0.91726616,29.9428,29.376,29.7346142857143,16.5174,3.80601,8.94253857142857,0.0140709,0.00315073,0.00746409571428571
1,2010-05-12,69.9593,32.4253,51.3737571428571,94.4308,22.3987,57.2680714285714,8.53577857142857,47.8784142857143,0.2994163775,30.4233,29.5596,30.0991714285714,12.2784,2.39818,5.63908571428572,0.0101876,0.00192025,0.00454199714285714
1,2010-05-19,80.7082,43.64,59.9030285714286,96.8381,19.0238,64.2394857142857,6.60924714285714,49.4815714285714,0.970855754,30.3095,29.7732,30.0636428571429,11.7538,3.64335,8.10777857142857,0.00964509,0.00301309,0.00663150428571429
1,2010-05-26,92.9193,51.4226,67.5149857142857,96.7305,36.7312,71.2382142857143,5.8781,34.7925714285714,0.2478626213,30.3146,29.689,30.0224571428572,16.1869,7.08322,11.8178314285714,0.0140007,0.00590682,0.00985128571428571
1,2010-06-02,82.7057,56.6041,69.2022714285714,97.3777,33.5937,73.0606142857143,6.45683142857143,53.3349714285714,0.92520005,30.0636,29.5921,29.7953142857143,17.7842,6.71126,12.925,0.0152769,0.0055695,0.0108996442857143
1,2010-06-09,77.4282,47.1282,61.3321285714286,96.792,30.7187,73.0846714285714,6.36575428571429,59.9984428571429,1.13157522,30.1776,29.3067,29.9117571428571,17.1828,5.83208,10.0483242857143,0.0148515,0.00482356,0.00830466
1,2010-06-16,85.5661,52.1384,66.8130857142857,96.6785,33.8753,71.9657285714286,6.17971714285714,47.8315942857143,0.199287044,30.1828,29.7095,29.9596,15.3315,7.13968,11.5913185714286,0.0129209,0.00597193,0.00965824285714286
1,2010-06-23,88.9791,60.1709,73.5648142857143,96.583,35.4855,68.2808285714286,6.13214571428571,43.0902428571429,0.517959775,30.1528,29.6102,29.9061142857143,18.6347,8.9088,13.7915285714286,0.0160514,0.00757393,0.0116784357142857
1,2010-06-30,88.5805,53.4037,71.0917857142857,95.644,29.1688,61.2228714285714,6.92640285714286,34.7300428571429,0.25513935821,30.1869,29.5223,29.9100285714286,19.6747,6.11165,11.5974385714286,0.0169925,0.00511056,0.00980502428571428
1,2010-07-07,97.9205,63.7388,79.5224714285714,95.3316,27.0113,66.8092285714286,5.99525428571429,33.99705,0.465972878,30.0916,29.8121,29.9564285714286,19.5436,8.90875,16.0432,0.0167928,0.00770622,0.0137117
1,2010-07-14,90.8986,66.584,76.2469285714286,96.8088,39.5097,77.4281857142857,6.13867,55.9225285714286,0.84882927,30.077,29.7521,29.9139571428572,20.4771,13.1339,16.9589571428571,0.0175004,0.0112415,0.0144345571428571
1,2010-07-21,89.2298,61.9285,74.8419571428572,97.4038,35.3425,72.7651428571429,5.69617142857143,49.3225142857143,1.16144515,30.0251,29.7569,29.8706285714286,20.3121,11.0603,15.3452571428571,0.0174572,0.00951752,0.0130417428571429
1,2010-07-28,88.0207,54.914,73.4828428571429,93.6848,30.4529,61.0937857142857,7.52271571428571,23.8157271428572,0.1463484097,30.0451,29.6849,29.9015571428571,19.8732,8.06052,12.3197714285714,0.017063,0.00666334,0.0104347128571429
1,2010-08-04,89.1126,54.2083,73.1593857142857,94.6283,30.9106,68.4694142857143,7.0491,42.6617714285714,0.368872952,30.1651,29.5359,29.9006285714286,21.146,6.8215,13.93948,0.0184006,0.00572781,0.0118253942857143
1,2010-08-11,90.4124,54.4271,72.7061285714286,95.4167,33.4943,69.0664857142857,5.67284285714286,43.1079,0.275003214,30.1816,29.8277,29.9867428571429,18.7303,7.82167,13.5757,0.015925,0.00654769,0.0114485928571429
1,2010-08-18,87.427,53.5119,71.7799285714286,96.6139,27.9738,67.8940428571429,5.55514,53.9447142857143,0.308599831,30.1235,29.8046,29.9895,19.5595,6.98276,12.9518714285714,0.0166568,0.00593038,0.0108942385714286
1,2010-08-25,81.2063,52.0857,66.1575,96.9247,37.4928,78.1006857142857,8.64162,60.6339028571429,2.664139212,30.1883,29.7701,29.9986571428572,16.636,8.11635,12.4847,0.0139442,0.00679997,0.0103799228571429
1,2010-09-01,93.6846,58.8397,77.1203428571429,94.97,29.6612,64.9114714285714,6.39297714285714,18.66764,0.5328297534,30.1802,29.3808,29.9270428571429,20.2369,7.71943,14.4497285714286,0.017447,0.00650078,0.0123102457142857
1,2010-09-08,83.1956,49.3473,65.2666285714286,92.1512,32.6468,65.3441,7.78673571428571,40.2967857142857,0.123861368,30.2181,29.6323,29.9052571428572,17.1118,6.81237,10.2203557142857,0.0146004,0.00563486,0.00850987714285714
1,2010-09-15,73.9947,43.7242,59.7835,96.8618,37.1718,74.7761,5.98891,59.0234142857143,0.62884743,30.2497,29.7251,30.0106142857143,14.8034,5.97773,9.75766285714286,0.0124015,0.00493225,0.00800649714285714
1,2010-09-22,84.4323,42.3967,65.7676428571429,95.3749,32.295,67.9891,7.39600285714286,31.9635857142857,0.0611077671,30.2334,29.7158,30.0126428571429,16.7493,5.29609,10.9433628571429,0.014274,0.00435891,0.00911341428571429
1,2010-09-29,79.3091,45.3947,64.6460428571429,98.1719,40.2404,81.9652857142857,8.95835142857143,73.3352128571429,2.26832907,30.1921,29.5497,29.9035428571429,18.9185,5.8428,12.9917828571429,0.0161055,0.00474612,0.0108525028571429
1,2010-10-06,70.7564,41.3587,54.8241,97.3857,25.281,72.9390285714286,9.29653428571429,56.4949871428571,1.18380515,30.2227,29.4928,29.9250428571429,11.4143,3.38934,8.01049285714286,0.00933888,0.00277344,0.00651754142857143
1,2010-10-13,68.0407,36.6464,50.8830428571429,96.0234,25.7837,69.2992857142857,7.94248,43.5261757142857,1.664086012,30.0414,29.1966,29.7416857142857,9.75189,3.69516,6.61718714285714,0.0080643,0.00302706,0.00537762285714286
1,2010-10-20,64.2229,34.4263,46.8678142857143,95.6675,34.7087,64.1492428571429,7.02648285714286,35.5894428571429,0.0818192708,30.1687,29.4916,29.8495571428571,9.01396,3.07434,5.31023714285714,0.00742256,0.00243737,0.00426443857142857
1,2010-10-27,73.2999,35.6113,55.3061,97.7686,31.5563,75.0951285714286,7.17233857142857,69.3542428571429,0.4097042,30.2042,29.6895,29.9106285714286,16.1197,3.68303,8.99103,0.0135503,0.00291239,0.00738426857142857
1,2010-11-03,56.1277,25.5541,42.5977428571429,98.3184,39.4744,70.5049,6.87004428571429,57.2723285714286,1.2488181449,30.4237,29.3519,29.9899571428571,10.5657,3.06312,5.19649285714286,0.00877791,0.0023574,0.00414052857142857
1,2010-11-10,63.6372,32.4594,43.7089571428572,93.1635,19.1565,63.9992285714286,9.97003571428571,48.3265246142857,0.8174261203,30.4612,29.3704,30.0780285714286,8.06279,2.16852,4.71888571428571,0.00651118,0.00172735,0.00374083142857143
1,2010-11-17,61.5461,27.5526,45.3857714285714,97.274,39.3202,70.4679285714286,7.40266285714286,58.5483571428572,1.141772503,30.2839,29.418,29.9959571428572,11.695,2.75455,5.77808428571429,0.00974445,0.00213862,0.00461999285714286
1,2010-11-24,57.9014,26.5263,39.6470142857143,97.0338,20.8389,60.7568571428572,7.95260857142857,56.5609428571429,0.22879865,30.545,29.4632,29.9969142857143,9.03675,1.30819,4.22963428571429,0.00738143,0.00101703,0.00335449428571429
1,2010-12-01,55.6219,23.1292,37.5300857142857,96.2907,40.2534,69.1938428571429,7.67796857142857,48.1798571428572,0.8908961897,30.5645,29.5993,30.0986571428571,10.5353,2.00269,4.34309,0.00866818,0.00152037,0.00340952428571429
1,2010-12-08,42.8597,7.99793,26.2389571428571,88.8079,35.8541,58.9287142857143,8.42980714285714,50.6639571428572,0.023258719,30.4386,29.2314,29.8376714285714,4.07012,1.22978,2.24751428571429,0.00315245,0.00089574,0.00173198142857143
1,2010-12-15,54.0979,13.0852,28.7980714285714,98.2868,43.5217,71.7044428571429,7.87855142857143,59.2160857142857,1.708919994,30.2022,29.0595,29.6571571428571,10.0968,1.27596,3.51136,0.00836816,0.000968171,0.00278634857142857
1,2010-12-22,37.92,17.4325,29.0542428571429,87.8874,42.5476,67.5559571428572,10.59478,63.1491,0.159010777,30.0714,29.6034,29.8286428571429,3.98182,1.94204,2.87895142857143,0.00312087,0.00146087,0.00222925571428571
1,2010-12-29,54.0936,15.2863,29.7243285714286,92.3358,33.4273,69.2561714285714,10.2904671428571,50.1696142857143,0.692812841,30.1882,28.9072,29.8116,6.99667,1.15322,3.16635285714286,0.00560853,0.000877006,0.00246430714285714
1,2011-01-05,47.8462,13.7987,28.9379857142857,98.3636,36.3772,68.0143285714286,6.41771714285714,49.3517285714286,0.2155406,30.0724,29.367,29.7283428571429,7.72215,1.63505,3.02674285714286,0.00617984,0.00124009,0.00236148571428571
1,2011-01-12,32.716,1.71291,23.0724571428571,95.798,48.3705,69.6973285714286,9.97225428571428,48.1930142857143,1.1363698,30.2706,29.3052,29.9540714285714,4.19166,1.0526,2.34229285714286,0.00329987,0.000762961,0.00179055571428571
1,2011-01-19,37.3717,3.97003,23.3037857142857,97.8515,37.444,70.8858142857143,7.20533142857143,55.7796428571429,1.30561876,30.3928,29.3932,29.9022285714286,5.50515,0.941124,2.56715285714286,0.00435953,0.000689882,0.00197758314285714
1,2011-01-26,34.7407,-7.46871,18.18523,95.3925,27.7651,72.4380428571429,5.66176,56.0702857142857,0.68908887,30.4462,29.5115,29.9803285714286,3.97842,0.400532,2.16663271428571,0.00309966,0.00028399,0.00165127014285714
1,2011-02-02,39.9019,3.29368,21.0976428571429,98.3793,29.1513,73.0084,6.13520571428572,54.7252128571429,1.3795725993,30.4985,29.204,30.1177714285714,6.06946,0.923694,2.30230428571429,0.00489843,0.000681377,0.00174972
1,2011-02-09,40.9107,2.64724,25.7126571428572,98.3872,29.7722,62.5785428571429,8.19893714285714,46.4794585714286,0.298780747045,30.1527,29.2046,29.894,5.25312,0.868669,2.49422428571429,0.00421847,0.000636781,0.00193118714285714
1,2011-02-16,58.7021,11.6764,33.6429857142857,91.0198,25.6155,53.9914857142857,10.4740785714286,49.3877157142857,0.02912909424,30.3849,29.3141,29.8777428571429,6.95055,0.814342,3.01385142857143,0.0057172,0.000609402,0.00237841485714286
1,2011-02-23,40.4268,9.12815,26.3076714285714,97.5209,16.3854,55.0408857142857,8.75305142857143,45.7159051142857,1.382165557,30.286,29.2423,29.9938428571429,6.21214,0.860258,2.22036285714286,0.0050066,0.00064669,0.00171356485714286
1,2011-03-02,51.8959,8.89825,30.0085857142857,97.9184,22.9397,63.5612285714286,8.92601428571429,50.7574971428571,0.8581750885,30.7769,29.457,30.2356857142857,7.19483,0.785657,3.10063357142857,0.00569377,0.000574554,0.00240100528571429
1,2011-03-09,54.7626,20.6815,38.7764428571429,98.9193,33.1891,76.4966142857143,9.98518428571429,67.5193,2.203298376,30.717,29.5141,30.1317857142857,9.29643,1.87195,5.07673285714286,0.00754684,0.00142625,0.00400644714285714
1,2011-03-16,69.0145,23.2556,41.1803428571429,97.6577,18.4445,66.6904285714286,7.41496,55.0900571428571,0.485882345,30.515,29.6568,30.1241714285714,7.19635,2.51331,4.39715285714286,0.0060186,0.0019358,0.00345927142857143
1,2011-03-23,44.2631,21.8557,33.6890285714286,97.0101,25.4874,60.5379285714286,8.14312285714286,54.2444971428571,0.307369474,30.6399,29.6062,29.9789428571429,5.40603,1.38207,3.10663285714286,0.00423797,0.00106431,0.00241529571428571
1,2011-03-30,52.6737,23.0191,36.9758571428571,94.9103,17.115,54.3994142857143,9.99471,42.5451271428572,0.71800856665,30.1467,29.2018,29.7631571428571,5.34557,1.05958,3.15922285714286,0.00428902,0.000831952,0.00249565571428571
1,2011-04-06,59.1606,28.5591,42.6481285714286,97.2122,19.1023,60.0748285714286,7.85749571428571,45.3717714285714,0.400867872,30.2704,29.1907,29.8898142857143,10.6195,1.87268,4.26255857142857,0.00888033,0.00150722,0.00339782
1,2011-04-13,68.5955,30.671,48.0282571428571,95.8894,29.3438,66.6470857142857,9.22536,66.6965571428572,1.96530685,30.5202,29.472,30.0433428571429,11.3458,2.4024,5.91389285714286,0.00953876,0.00187468,0.00475475857142857
1,2011-04-20,59.4349,30.7833,46.4038142857143,97.6469,27.5457,67.0214142857143,8.97582571428572,69.6640142857143,1.564822668,30.4719,29.4147,30.0214142857143,10.2628,2.66189,5.49601142857143,0.00848935,0.00209443,0.00438774142857143
1,2011-04-27,73.4927,43.9919,58.4534,98.3138,31.0744,75.8798428571429,7.90911285714286,75.2759285714286,0.46039796,30.2304,29.6043,29.9267857142857,14.6963,4.88372,9.58241714285714,0.0123553,0.00395597,0.00787861142857143
1,2011-05-04,69.7551,37.9589,54.0048285714286,95.7167,22.7649,65.5847857142857,7.52570428571429,54.9467457142857,0.5773199794,30.3304,29.7663,30.0100571428571,11.6665,3.53441,6.97012857142857,0.00960529,0.00290399,0.00564963428571429
1,2011-05-11,67.7684,42.9,55.2499,94.5127,28.8814,68.0606571428571,8.70986285714286,60.0918,0.1549342106,30.1142,29.781,29.9644428571429,9.8076,4.51148,7.46159714285714,0.00804538,0.00372242,0.00606215285714286
1,2011-05-18,70.3063,47.1942,54.9661714285714,99.0466,62.5544,91.3284571428571,7.08386571428571,91.5701714285714,2.4809083,30.1654,29.6505,29.9739285714286,13.12,7.99345,10.2787685714286,0.0108365,0.00638145,0.00837068142857143
1,2011-05-25,84.4937,48.6645,63.8010142857143,97.7517,45.8246,81.0761428571429,7.14921142857143,62.8211,0.4630896,30.2036,29.7054,29.9796,15.9432,7.87875,12.1939157142857,0.0135752,0.00630445,0.0101267585714286
1,2011-06-01,85.886,45.1301,67.0606285714286,94.9023,29.215,64.5576714285714,8.33288714285714,33.2666,0.446729535,30.2259,29.7548,30.0145571428571,17.6542,5.03448,11.0135857142857,0.0150955,0.00417581,0.00919637571428571
1,2011-06-08,88.8007,44.3587,67.5970714285714,94.5403,35.654,71.5857428571429,5.44932571428571,47.5980428571429,1.250201672,30.1373,29.7244,29.948,17.6963,6.84344,11.9949242857143,0.0153358,0.00545388,0.0100402385714286
1,2011-06-15,83.9363,51.6893,63.2413285714286,96.9407,37.1808,76.9816428571429,6.18187285714286,64.7983,1.14565053,30.0082,29.7521,29.8747428571429,15.4581,7.95738,11.1732714285714,0.0129961,0.00662262,0.00927888285714286
1,2011-06-22,81.281,52.3346,65.0856,97.8114,30.2158,77.2285142857143,5.73687714285714,61.5985428571429,1.856809334,29.981,29.7844,29.8602857142857,16.2025,6.57729,11.8301785714286,0.0136024,0.00555962,0.00985425571428572
1,2011-06-29,81.7616,55.8945,70.2559428571428,97.9698,42.0985,71.8073571428571,5.32179142857143,42.6147285714286,0.217835838,30.0873,29.7716,29.9304714285714,17.0969,9.31301,13.0773857142857,0.0144788,0.00764186,0.0109845885714286
1,2011-07-06,88.8428,62.1348,73.6126428571429,97.298,35.1194,72.2558142857143,5.39117142857143,44.6176,0.84741178,30.0031,29.7183,29.8681,17.9114,9.87902,14.4513714285714,0.0152136,0.00835371,0.0122437142857143
1,2011-07-13,90.8028,57.4029,73.7431714285714,91.345,36.2863,64.9990285714286,6.42771714285714,28.8150857142857,0.4633059593,30.1392,29.599,29.9141428571429,19.3445,8.72452,13.1678857142857,0.0168159,0.00733207,0.0111582385714286
1,2011-07-20,99.4853,62.5619,79.4819142857143,93.8743,29.289,66.2837714285714,7.07462571428571,26.8707714285714,0.150132553,30.1133,29.6537,29.8518571428571,21.6606,10.9275,15.9752571428571,0.0190144,0.00935244,0.0137177857142857
1,2011-07-27,86.7349,60.9097,72.0827285714286,95.9272,39.5898,74.5292714285714,5.72321428571429,51.3862571428571,0.69987759,30.0726,29.6402,29.8909285714286,19.4902,10.8888,14.4226285714286,0.016627,0.00911039,0.0121824142857143
1,2011-08-03,88.5986,59.2018,72.9237714285714,92.6344,35.9693,71.0325,5.40022285714286,46.5821142857143,0.40638388,30.116,29.6366,29.8989,17.8297,10.2318,14.0047571428571,0.0151577,0.00872766,0.0118356714285714
1,2011-08-10,84.6357,56.412,71.5805428571429,97.15,37.532,75.7306428571429,5.55848714285714,48.4289428571429,2.44886917,30.0772,29.4909,29.7492571428572,20.2647,8.53919,14.4891428571429,0.0174687,0.00724806,0.0123018385714286
1,2011-08-17,84.4252,57.9868,70.2406285714286,96.5861,39.364,80.3785285714286,5.69863857142857,53.8822871428571,1.93314936,30.1173,29.6615,29.9219142857143,17.7458,10.0435,14.6951285714286,0.0150901,0.00844792,0.0123575428571429
1,2011-08-24,83.7735,54.604,70.8095142857143,97.5151,37.9929,75.2442428571429,6.90151285714286,46.7115428571429,1.300397326,30.0982,29.6742,29.9180857142857,19.24,8.09612,14.1683514285714,0.0163564,0.00678956,0.0119383857142857
1,2011-08-31,82.6277,54.3228,67.6979285714286,97.056,38.2735,73.5741142857143,6.89399428571429,32.7255471428571,2.2272617636,30.2333,28.9898,29.9545142857143,19.3554,8.62898,12.3906142857143,0.0167532,0.00724608,0.0103652
1,2011-09-07,83.0594,54.4456,66.4207,97.3155,45.1793,82.5265285714286,7.09893857142857,66.9795857142857,3.16334717,30.2398,29.7496,29.9649,18.6917,9.13693,13.4865571428571,0.0161068,0.00755248,0.0112551657142857
1,2011-09-14,82.3771,41.8142,63.6114571428572,96.3355,35.5972,72.8624714285714,6.30974714285714,30.4481428571429,0.166285554,30.4794,29.8251,30.0574714285714,16.9921,4.98528,11.2216714285714,0.0143952,0.00404392,0.00932549428571429
1,2011-09-21,77.8927,43.5336,63.3081,99.1128,44.0712,83.8615857142857,4.53278714285714,65.2476,1.3264604184,30.4892,29.9647,30.1799,18.3166,6.60421,12.8092685714286,0.0154561,0.00522819,0.0105812442857143
1,2011-09-28,80.714,53.0099,66.5361714285714,97.8626,52.7558,83.8136571428571,5.50401571428571,64.2014714285714,1.285768808,30.1057,29.5865,29.8834714285714,17.7359,9.59178,13.7813,0.0149446,0.00783585,0.0115224714285714
1,2011-10-05,78.2889,36.7663,55.2870857142857,97.9476,24.0873,70.1465714285714,6.08169714285714,42.8818571428571,1.1547001292,30.4652,29.7883,30.136,12.3483,3.2164,7.93612714285714,0.0102076,0.0026028,0.00644188714285714
1,2011-10-12,83.7492,50.028,61.0470142857143,98.6006,32.5972,74.3622571428572,7.23500428571429,54.29445,1.5045444866,30.3556,29.3273,29.9718428571429,16.1989,5.38974,10.0026585714286,0.0137757,0.00443171,0.00824474285714286
1,2011-10-19,68.2365,42.1691,55.4084571428572,97.3133,32.1613,67.1939714285714,8.34885857142857,57.4384285714286,1.32460016,30.0772,29.4375,29.7769428571429,14.2248,4.5974,7.55737857142857,0.0120398,0.00381163,0.00618863285714286
1,2011-10-26,60.2358,30.9658,44.1851857142857,95.3555,38.7238,74.5863285714286,6.53720857142857,61.3274428571429,1.6232708424,30.2609,29.6745,29.9885285714286,8.53334,3.26523,5.67451142857143,0.00690732,0.00257308,0.00451561857142857
1,2011-11-02,59.2642,27.7333,40.7138857142857,94.9822,33.5264,70.1412428571429,6.06589,28.2078228571429,0.189400653,30.4801,29.7528,30.2239571428571,7.37535,2.82814,4.63846,0.00594063,0.00219847,0.00363474285714286
1,2011-11-09,67.8248,25.798,48.3830714285714,98.0462,29.9907,69.9869428571429,6.32211285714286,28.4025108571429,0.74535608169,30.5054,29.4584,30.0649571428571,12.1889,2.74134,6.35958,0.0100866,0.00211515,0.00510911571428571
1,2011-11-16,65.2837,30.2537,48.7692571428572,97.5682,31.5655,67.1796285714286,7.83737428571429,62.0804285714286,0.666360802,30.3846,29.6716,29.9767428571429,10.491,2.73131,6.36261857142857,0.00858763,0.00212817,0.00514361714285714
1,2011-11-23,63.4601,27.9112,43.0113857142857,95.6938,41.0409,71.1425142857143,6.71731428571429,48.4954285714286,1.435005024,30.4158,29.6288,30.1139285714286,8.02202,3.40816,5.19725857142857,0.0065069,0.00260149,0.00411462857142857
1,2011-11-30,63.5779,26.5173,45.4984,97.5577,35.5722,72.9302571428572,6.65922,47.66595,0.737696314,30.6773,29.5953,30.1384428571429,12.0777,2.59811,6.20717571428571,0.0100381,0.00202101,0.00496613142857143
1,2011-12-07,58.7906,26.3719,43.3926,98.5249,40.4888,80.0781571428571,6.98895714285714,63.5853428571429,2.16138485,30.6017,29.3413,30.1410428571429,11.3564,2.09492,6.32437857142857,0.00928001,0.00159436,0.00503050142857143
1,2011-12-14,52.8574,21.5213,36.6523714285714,90.3144,31.2095,65.3290142857143,6.78530857142857,45.7340728571429,0.1035642884,30.614,29.6383,30.245,8.5689,1.68948,3.89025142857143,0.00696929,0.00128393,0.00303828428571429
1,2011-12-21,54.2249,12.1541,34.3104285714286,96.8003,32.2383,65.891,7.08186285714286,52.6115857142857,0.883358207,30.4896,29.6233,30.0860857142857,9.37105,1.11659,3.89405,0.00766286,0.000839111,0.00306663428571429
1,2011-12-28,54.5346,14.9574,33.4894428571429,97.9751,27.297,68.7785428571429,7.67273571428572,58.2335,0.60218313,30.4684,29.2628,29.9125571428571,9.90723,1.10633,3.79473285714286,0.00821768,0.000845224,0.00298631857142857
1,2012-01-04,55.0342,7.90047,31.9688142857143,96.6692,31.8894,60.8938714285714,7.50862,43.4698142857143,0.10594937076,30.1217,29.5446,29.8351857142857,7.83686,0.884125,3.20671,0.00635569,0.000656657,0.00252364471428571
1,2012-01-11,47.8155,15.0423,32.6185142857143,97.9626,32.9385,65.3605,8.62884285714286,56.1447428571429,0.936993433,30.2997,29.188,29.8802285714286,7.16023,1.23783,3.30700285714286,0.00585792,0.000927037,0.00258545
1,2012-01-18,48.3026,4.21292,23.2822,95.9762,33.542,63.5725571428572,8.97740857142857,46.83423,0.8581690853,30.5764,29.4419,30.1131857142857,7.10128,0.73547,2.41827157142857,0.00577467,0.000535064,0.001864075
1,2012-01-25,52.8075,7.20237,35.4617285714286,98.446,47.7892,74.3446285714286,7.01498142857143,68.0290428571429,1.13882397,30.5621,29.3041,30.0544857142857,8.55916,1.28528,4.30599142857143,0.00689222,0.000934435,0.00337895571428571
1,2012-02-01,55.1047,21.9555,35.1204428571429,89.3189,29.9728,58.3601714285714,7.76066428571429,50.0296428571429,0.056505682,30.3829,29.7774,30.0951714285714,6.49058,1.64304,3.20547428571429,0.00526252,0.0012584,0.00249895714285714
1,2012-02-08,49.151,17.2373,32.9262285714286,90.2722,25.4818,55.4007428571429,6.57994428571429,35.0584357142857,0.0504445398,30.3142,29.5415,30.0028428571429,4.58232,1.4162,2.72784,0.00358648,0.00107768,0.00211946857142857
1,2012-02-15,49.6361,13.2102,33.3509285714286,95.9862,29.9099,61.3627571428572,6.91910571428571,55.2964714285714,0.1046629696,30.2815,29.5938,29.9783428571429,6.61848,0.923285,3.28303285714286,0.00524378,0.000696182,0.00255827685714286
1,2012-02-22,53.906,18.7583,36.6917428571429,96.9817,25.8749,63.1924714285714,8.55350714285714,50.1987142857143,0.7341722137,30.3377,29.2235,29.7868,7.04706,1.60005,3.66298285714286,0.00572864,0.00124498,0.00289643571428571
